Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
総合評価,4.4,3.89,4.1,2.5,3.78,3.5,4.29,3.38,3.5,3.29,4.05,4.2,3.28,3.5,4.02,3.83,3.6,3.6
実績評価,4.4,3.89,4.1,2.5,3.78,3.5,4.29,3.38,3.5,3.29,4.05,4.2,3.28,3.5,4.02,3.83,3.6,3.6
ポテンシャル評価,4.11,3.57,3.7,2.5,3.29,3.5,4.25,3.13,3.5,2.68,3.4,3.84,3.06,3.07,3.59,3.17,2.8,3.35
前走レース名,"<a href=""/race/201709040711/"" title=""神戸新聞杯(G2)"">神戸新聞杯(G2)</a>","<a href=""/race/201706040511/"" title=""朝日セントライト記念(G2)"">朝日セントライト記念(G2)</a>","<a href=""/race/201704020810/"" title=""阿賀野川特別(1000万下)"">阿賀野川特別(1000万下)</a>","<a href=""/race/201706040609/"" title=""九十九里特別(1000万下)"">九十九里特別(1000万下)</a>","<a href=""/race/201709040711/"" title=""神戸新聞杯(G2)"">神戸新聞杯(G2)</a>","<a href=""/race/201706040511/"" title=""朝日セントライト記念(G2)"">朝日セントライト記念(G2)</a>","<a href=""/race/201706040511/"" title=""朝日セントライト記念(G2)"">朝日セントライト記念(G2)</a>","<a href=""/race/201708040210/"" title=""清滝特別(1000万下)"">清滝特別(1000万下)</a>","<a href=""/race/201706040511/"" title=""朝日セントライト記念(G2)"">朝日セントライト記念(G2)</a>","<a href=""/race/201706040511/"" title=""朝日セントライト記念(G2)"">朝日セントライト記念(G2)</a>","<a href=""/race/201709040711/"" title=""神戸新聞杯(G2)"">神戸新聞杯(G2)</a>","<a href=""/race/201605050511/"" title=""東京スポーツ杯2歳S(G3)"">東京スポーツ杯2歳S(G3)</a>","<a href=""/race/201709040711/"" title=""神戸新聞杯(G2)"">神戸新聞杯(G2)</a>","<a href=""/race/201706040511/"" title=""朝日セントライト記念(G2)"">朝日セントライト記念(G2)</a>","<a href=""/race/201701020512/"" title=""日高特別(1000万下)"">日高特別(1000万下)</a>","<a href=""/race/201704021211/"" title=""新潟記念(G3)"">新潟記念(G3)</a>","<a href=""/race/201709040711/"" title=""神戸新聞杯(G2)"">神戸新聞杯(G2)</a>","<a href=""/race/201709040711/"" title=""神戸新聞杯(G2)"">神戸新聞杯(G2)</a>"
前走オッズ,3.5,10.7,3.7,4.8,8.6,6.1,1.7,5.8,26.0,6.6,6.9,3.2,14.9,23.6,3.2,19.6,74.9,17.2
前走成績,2,9,1,1,4,1,2,1,5,3,3,1,6,4,1,4,10,7
2走前レース名,"<a href=""/race/201704020310/"" title=""信濃川特別(1000万下)"">信濃川特別(1000万下)</a>","<a href=""/race/201705021210/"" title=""東京優駿(G1)"">東京優駿(G1)</a>","<a href=""/race/201707030610/"" title=""シンガポールTC賞(1000万下)"">シンガポールTC賞(1000万下)</a>","<a href=""/race/201701020111/"" title=""札幌日刊スポーツ杯(1000万下)"">札幌日刊スポーツ杯(1000万下)</a>","<a href=""/race/201705021210/"" title=""東京優駿(G1)"">東京優駿(G1)</a>","<a href=""/race/201703020710/"" title=""いわき特別(1000万下)"">いわき特別(1000万下)</a>","<a href=""/race/201705021210/"" title=""東京優駿(G1)"">東京優駿(G1)</a>","<a href=""/race/201709040408/"" title=""3歳以上500万下"">3歳以上500万下</a>","<a href=""/race/201705020611/"" title=""NHKマイルC(G1)"">NHKマイルC(G1)</a>","<a href=""/race/201703020211/"" title=""ラジオNIKKEI賞(G3)"">ラジオNIKKEI賞(G3)</a>","<a href=""/race/201705021210/"" title=""東京優駿(G1)"">東京優駿(G1)</a>","<a href=""/race/201605040111/"" title=""サウジアラビアRC(G3)"">サウジアラビアRC(G3)</a>","<a href=""/race/201705021210/"" title=""東京優駿(G1)"">東京優駿(G1)</a>","<a href=""/race/201702020610/"" title=""松前特別(1000万下)"">松前特別(1000万下)</a>","<a href=""/race/201705020311/"" title=""テレビ東京杯青葉賞(G2)"">テレビ東京杯青葉賞(G2)</a>","<a href=""/race/201703020211/"" title=""ラジオNIKKEI賞(G3)"">ラジオNIKKEI賞(G3)</a>","<a href=""/race/201706030811/"" title=""皐月賞(G1)"">皐月賞(G1)</a>","<a href=""/race/201705021210/"" title=""東京優駿(G1)"">東京優駿(G1)</a>"
2走前オッズ,2.0,30.2,6.9,16.2,14.5,2.4,6.3,7.0,15.2,3.1,8.0,5.0,61.2,9.0,7.6,15.8,43.7,188.8
2走前成績,1,13,6,5,6,3,5,1,11,6,10,1,9,3,7,2,17,4
3走前レース名,"<a href=""/race/201707030508/"" title=""3歳以上500万下"">3歳以上500万下</a>","<a href=""/race/201706030811/"" title=""皐月賞(G1)"">皐月賞(G1)</a>","<a href=""/race/201707030209/"" title=""木曽川特別(1000万下)"">木曽川特別(1000万下)</a>","<a href=""/race/201701010209/"" title=""北辰特別(500万下)"">北辰特別(500万下)</a>","<a href=""/race/201706030811/"" title=""皐月賞(G1)"">皐月賞(G1)</a>","<a href=""/race/201708030511/"" title=""京都新聞杯(G2)"">京都新聞杯(G2)</a>","<a href=""/race/201706030811/"" title=""皐月賞(G1)"">皐月賞(G1)</a>","<a href=""/race/201708031110/"" title=""白百合S(OP)"">白百合S(OP)</a>","<a href=""/race/201706030811/"" title=""皐月賞(G1)"">皐月賞(G1)</a>","<a href=""/race/201708031110/"" title=""白百合S(OP)"">白百合S(OP)</a>","<a href=""/race/201709020111/"" title=""毎日杯(G3)"">毎日杯(G3)</a>","<a href=""/race/201605030701/"" title=""2歳未勝利"">2歳未勝利</a>","<a href=""/race/201705020311/"" title=""テレビ東京杯青葉賞(G2)"">テレビ東京杯青葉賞(G2)</a>","<a href=""/race/201702020209/"" title=""3歳以上500万下"">3歳以上500万下</a>","<a href=""/race/201706020711/"" title=""フジTVスプリングS(G2)"">フジTVスプリングS(G2)</a>","<a href=""/race/201705020709/"" title=""夏木立賞(500万下)"">夏木立賞(500万下)</a>","<a href=""/race/201709010711/"" title=""若葉S(OP)"">若葉S(OP)</a>","<a href=""/race/201706030811/"" title=""皐月賞(G1)"">皐月賞(G1)</a>"
3走前オッズ,1.5,76.7,6.7,8.3,56.1,6.3,22.4,15.8,41.7,1.8,1.2,2.7,11.7,4.6,3.9,7.5,8.6,79.0
3走前成績,1,4,5,1,3,5,1,2,10,1,2,1,2,1,5,1,1,16
